"id","sourceFile","line","fileSha256","contentSha256","from","before","after","disposition","ownerId","literalDestinationBefore","literalDestinationAfter","literalSelectedCanonicalTarget","currentFinalOwner","effectiveFinalCanonicalOwner","sourceShadowedByExistingControlledPage","statusBefore","statusAfter","forceBefore","forceAfter","conditionsBefore","conditionsAfter","orderBefore","orderAfter","protectedCohort","scope","semanticInvariant","reason","requiredConditions","currentEffectiveResponse","proposedEffectiveResponse","testIds","rollback"
"REDIRECT-L0037-e04e873dc819","_redirects","37","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","e04e873dc819db57ba240392edf344d82f7c97676542e8964787ecf59ceb686a","/timber-floor-installation/","/timber-floor-installation/ /timber-flooring-installation-sydney 301","/timber-floor-installation/ /timber-floor-installation.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-installation","/timber-flooring-installation-sydney","/timber-floor-installation.html","/timber-floor-installation/","https://oztimberfloor.com.au/timber-flooring-installation-sydney/","https://oztimberfloor.com.au/timber-floor-installation/","false","301","200!","false","true","[]","[]","37","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Installation","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/timber-flooring-installation-sydney"",""query"":"""",""file"":""timber-flooring-installation-sydney.html"",""canonical"":""https://oztimberfloor.com.au/timber-flooring-installation-sydney/"",""noindex"":false,""trail"":[""/timber-floor-installation/ /timber-flooring-installation-sydney 301"",""/timber-flooring-installation-sydney/ /timber-flooring-installation-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/timber-floor-installation/"",""query"":"""",""file"":""timber-floor-installation.html"",""canonical"":""https://oztimberfloor.com.au/timber-floor-installation/"",""noindex"":false,""trail"":[""/timber-floor-installation/ /timber-floor-installation.html 200!""]}","[""RULE-L37""]","{""restoreExactRule"":""/timber-floor-installation/ /timber-flooring-installation-sydney 301"",""anchorHash"":""b2fd2d21eb5d6a2511ae19884ac8fe73762049099d00e8ff281b1ce71fade07d"",""restoreOrder"":37}"
"REDIRECT-L0038-473053df36d6","_redirects","38","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","473053df36d600b382500bf9aa37c1efc69006913c02766f877d2d0bf8e9520a","/floor-levelling/","/floor-levelling/ /floor-levelling-sydney 301","/floor-levelling/ /floor-levelling.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-floor-levelling","/floor-levelling-sydney","/floor-levelling.html","/floor-levelling/","https://oztimberfloor.com.au/floor-levelling-sydney/","https://oztimberfloor.com.au/floor-levelling/","false","301","200!","false","true","[]","[]","38","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Floor levelling","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/floor-levelling-sydney"",""query"":"""",""file"":""floor-levelling-sydney.html"",""canonical"":""https://oztimberfloor.com.au/floor-levelling-sydney/"",""noindex"":false,""trail"":[""/floor-levelling/ /floor-levelling-sydney 301"",""/floor-levelling-sydney/ /floor-levelling-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/floor-levelling/"",""query"":"""",""file"":""floor-levelling.html"",""canonical"":""https://oztimberfloor.com.au/floor-levelling/"",""noindex"":false,""trail"":[""/floor-levelling/ /floor-levelling.html 200!""]}","[""RULE-L38""]","{""restoreExactRule"":""/floor-levelling/ /floor-levelling-sydney 301"",""anchorHash"":""a6d41a30cab5c77a3d371f91b2a312c777af250f535562693ee1f9e0258f36c2"",""restoreOrder"":38}"
"REDIRECT-L0039-00a32f86ad22","_redirects","39","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","00a32f86ad22d553c6c2fb002eed2ff9e04c6989d855e91c08f1f726795848c3","/commercial-flooring/","/commercial-flooring/ /commercial-flooring-sydney 301","/commercial-flooring/ /commercial-flooring.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-commercial","/commercial-flooring-sydney","/commercial-flooring.html","/commercial-flooring/","https://oztimberfloor.com.au/commercial-flooring-sydney/","https://oztimberfloor.com.au/commercial-flooring/","false","301","200!","false","true","[]","[]","39","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Commercial flooring","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/commercial-flooring-sydney"",""query"":"""",""file"":""commercial-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/commercial-flooring-sydney/"",""noindex"":false,""trail"":[""/commercial-flooring/ /commercial-flooring-sydney 301"",""/commercial-flooring-sydney/ /commercial-flooring-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/commercial-flooring/"",""query"":"""",""file"":""commercial-flooring.html"",""canonical"":""https://oztimberfloor.com.au/commercial-flooring/"",""noindex"":false,""trail"":[""/commercial-flooring/ /commercial-flooring.html 200!""]}","[""RULE-L39""]","{""restoreExactRule"":""/commercial-flooring/ /commercial-flooring-sydney 301"",""anchorHash"":""fde0bcbc596d78920aeebafeb5e5b94ea412b2e3de98cd5837ab79929833c774"",""restoreOrder"":39}"
"REDIRECT-L0040-0d12e696c02b","_redirects","40","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","0d12e696c02bee555be3507631001917bb288e1bc003ef55d6e8f9a36629444a","/169-2/","/169-2/ /commercial-flooring-sydney 301","/169-2/ /commercial-flooring/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-commercial","/commercial-flooring-sydney","/commercial-flooring/","/commercial-flooring/","https://oztimberfloor.com.au/commercial-flooring-sydney/","https://oztimberfloor.com.au/commercial-flooring/","false","301","301","false","false","[]","[]","40","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Commercial flooring","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect.","","{""status"":200,""hops"":1,""path"":""/commercial-flooring-sydney"",""query"":"""",""file"":""commercial-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/commercial-flooring-sydney/"",""noindex"":false,""trail"":[""/169-2/ /commercial-flooring-sydney 301"",""/commercial-flooring-sydney/ /commercial-flooring-sydney.html 200!""]}","{""status"":200,""hops"":1,""path"":""/commercial-flooring/"",""query"":"""",""file"":""commercial-flooring.html"",""canonical"":""https://oztimberfloor.com.au/commercial-flooring/"",""noindex"":false,""trail"":[""/169-2/ /commercial-flooring/ 301"",""/commercial-flooring/ /commercial-flooring.html 200!""]}","[""RULE-L40""]","{""restoreExactRule"":""/169-2/ /commercial-flooring-sydney 301"",""anchorHash"":""775247c6186a69119712ff5a5df17a4fc60e644e9dbd1cb7a26dd135ff58468d"",""restoreOrder"":40}"
"REDIRECT-L0041-7167bd7e7601","_redirects","41","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","7167bd7e7601614d5e980a0edc44188596d4505cd632ce3b3ee48bf1ef0b79a8","/office-flooring/","/office-flooring/ /office-flooring-sydney 301","/office-flooring/ /office-flooring.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-office","/office-flooring-sydney","/office-flooring.html","/office-flooring/","https://oztimberfloor.com.au/office-flooring-sydney/","https://oztimberfloor.com.au/office-flooring/","false","301","200!","false","true","[]","[]","41","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Office flooring","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/office-flooring-sydney"",""query"":"""",""file"":""office-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/office-flooring-sydney/"",""noindex"":false,""trail"":[""/office-flooring/ /office-flooring-sydney 301"",""/office-flooring-sydney/ /office-flooring-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/office-flooring/"",""query"":"""",""file"":""office-flooring.html"",""canonical"":""https://oztimberfloor.com.au/office-flooring/"",""noindex"":false,""trail"":[""/office-flooring/ /office-flooring.html 200!""]}","[""RULE-L41""]","{""restoreExactRule"":""/office-flooring/ /office-flooring-sydney 301"",""anchorHash"":""8a5e28b25f5c02bdb9163fdda61bfe1712da005825f711bd773d3c7cbab787ee"",""restoreOrder"":41}"
"REDIRECT-L0044-6696ac2e7bba","_redirects","44","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","6696ac2e7bba180cd5cd0f23cc4a276d0236b08cb0ddd710ec96c5483c342e89","/laminate/","/laminate/ /laminate-flooring-sydney 301","/laminate/ /laminate.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-laminate","/laminate-flooring-sydney","/laminate.html","/laminate/","https://oztimberfloor.com.au/laminate-flooring-sydney/","https://oztimberfloor.com.au/laminate/","false","301","200!","false","true","[]","[]","44","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Laminate flooring","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/laminate-flooring-sydney"",""query"":"""",""file"":""laminate-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/laminate-flooring-sydney/"",""noindex"":false,""trail"":[""/laminate/ /laminate-flooring-sydney 301"",""/laminate-flooring-sydney/ /laminate-flooring-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/laminate/"",""query"":"""",""file"":""laminate.html"",""canonical"":""https://oztimberfloor.com.au/laminate/"",""noindex"":false,""trail"":[""/laminate/ /laminate.html 200!""]}","[""RULE-L44""]","{""restoreExactRule"":""/laminate/ /laminate-flooring-sydney 301"",""anchorHash"":""1cd140d44ce3e492313fa9e08d471749f32de642a7f1139a64644979db6c3952"",""restoreOrder"":44}"
"REDIRECT-L0045-b1ef050e8743","_redirects","45","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","b1ef050e87437c1b946765e067d8ca872bf4d8b73e2723bbbf5b209600d8c284","/hybrid/","/hybrid/ /hybrid-flooring-sydney 301","/hybrid/ /hybrid.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-hybrid","/hybrid-flooring-sydney","/hybrid.html","/hybrid/","https://oztimberfloor.com.au/hybrid-flooring-sydney/","https://oztimberfloor.com.au/hybrid/","false","301","200!","false","true","[]","[]","45","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Hybrid flooring","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/hybrid-flooring-sydney"",""query"":"""",""file"":""hybrid-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hybrid-flooring-sydney/"",""noindex"":false,""trail"":[""/hybrid/ /hybrid-flooring-sydney 301"",""/hybrid-flooring-sydney/ /hybrid-flooring-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/hybrid/"",""query"":"""",""file"":""hybrid.html"",""canonical"":""https://oztimberfloor.com.au/hybrid/"",""noindex"":false,""trail"":[""/hybrid/ /hybrid.html 200!""]}","[""RULE-L45""]","{""restoreExactRule"":""/hybrid/ /hybrid-flooring-sydney 301"",""anchorHash"":""2f6d236b3f7aa804405444f659ff2a9b6c79dff3dddb8e793de8f897a26cbda5"",""restoreOrder"":45}"
"REDIRECT-L0046-36d2a7b67161","_redirects","46","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","36d2a7b6716185f327d65d2876ec080ab1df0b2e0b6f717768adcb4cbbc1130f","/engineered-timber-flooring/","/engineered-timber-flooring/ /engineered-timber-flooring-sydney/ 301","/engineered-timber-flooring/ /engineered-timber-flooring.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-engineered","/engineered-timber-flooring-sydney/","/engineered-timber-flooring.html","/engineered-timber-flooring/","https://oztimberfloor.com.au/engineered-timber-flooring-sydney/","https://oztimberfloor.com.au/engineered-timber-flooring/","false","301","200!","false","true","[]","[]","46","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Engineered timber","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/engineered-timber-flooring-sydney/"",""query"":"""",""file"":""engineered-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/engineered-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/engineered-timber-flooring/ /engineered-timber-flooring-sydney/ 301"",""/engineered-timber-flooring-sydney/ /engineered-timber-flooring-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/engineered-timber-flooring/"",""query"":"""",""file"":""engineered-timber-flooring.html"",""canonical"":""https://oztimberfloor.com.au/engineered-timber-flooring/"",""noindex"":false,""trail"":[""/engineered-timber-flooring/ /engineered-timber-flooring.html 200!""]}","[""RULE-L46""]","{""restoreExactRule"":""/engineered-timber-flooring/ /engineered-timber-flooring-sydney/ 301"",""anchorHash"":""8be553ae6de1e17d3b14fc28cbb33e9c2b33f674d473a2abe31dff705e4251af"",""restoreOrder"":46}"
"REDIRECT-L0047-5ad29a723c45","_redirects","47","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","5ad29a723c45d4a69c6ac5a5f7cd145c8295d389a0db994dbba9f8affc43ffde","/manufactured-wood/","/manufactured-wood/ /engineered-timber-flooring-sydney/ 301","/manufactured-wood/ /engineered-timber-flooring/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-engineered","/engineered-timber-flooring-sydney/","/engineered-timber-flooring/","/engineered-timber-flooring/","https://oztimberfloor.com.au/engineered-timber-flooring-sydney/","https://oztimberfloor.com.au/engineered-timber-flooring/","false","301","301","false","false","[]","[]","47","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Engineered timber","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect.","","{""status"":200,""hops"":1,""path"":""/engineered-timber-flooring-sydney/"",""query"":"""",""file"":""engineered-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/engineered-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/manufactured-wood/ /engineered-timber-flooring-sydney/ 301"",""/engineered-timber-flooring-sydney/ /engineered-timber-flooring-sydney.html 200!""]}","{""status"":200,""hops"":1,""path"":""/engineered-timber-flooring/"",""query"":"""",""file"":""engineered-timber-flooring.html"",""canonical"":""https://oztimberfloor.com.au/engineered-timber-flooring/"",""noindex"":false,""trail"":[""/manufactured-wood/ /engineered-timber-flooring/ 301"",""/engineered-timber-flooring/ /engineered-timber-flooring.html 200!""]}","[""RULE-L47""]","{""restoreExactRule"":""/manufactured-wood/ /engineered-timber-flooring-sydney/ 301"",""anchorHash"":""99462c3492029df9d7d08c7e2937fd58ffc0d3a1bf5e0432567a9ac053aa3e47"",""restoreOrder"":47}"
"REDIRECT-L0048-2477d606698b","_redirects","48","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","2477d606698b848b2d7cfea96ddfd3c1236d591c853de4aa531bc3066e4fbe0a","/solid-timber/","/solid-timber/ /solid-timber-flooring-sydney 301","/solid-timber/ /solid-timber.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-solid","/solid-timber-flooring-sydney","/solid-timber.html","/solid-timber/","https://oztimberfloor.com.au/solid-timber-flooring-sydney/","https://oztimberfloor.com.au/solid-timber/","false","301","200!","false","true","[]","[]","48","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Solid timber","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/solid-timber-flooring-sydney"",""query"":"""",""file"":""solid-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/solid-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/solid-timber/ /solid-timber-flooring-sydney 301"",""/solid-timber-flooring-sydney/ /solid-timber-flooring-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/solid-timber/"",""query"":"""",""file"":""solid-timber.html"",""canonical"":""https://oztimberfloor.com.au/solid-timber/"",""noindex"":false,""trail"":[""/solid-timber/ /solid-timber.html 200!""]}","[""RULE-L48""]","{""restoreExactRule"":""/solid-timber/ /solid-timber-flooring-sydney 301"",""anchorHash"":""386833c05186d585d1719c57ef6971febb472de2032000da839f165f5c6dc094"",""restoreOrder"":48}"
"REDIRECT-L0049-6a5fa7830c17","_redirects","49","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","6a5fa7830c17e82a8fca5bc2c0b762d7dca22dfad62026d80441f0075a1beabc","/vinyl/","/vinyl/ /vinyl-flooring-sydney 301","/vinyl/ /vinyl.html 200!","REPLACE_OWNER_OR_ALIAS_RULE","route-vinyl","/vinyl-flooring-sydney","/vinyl.html","/vinyl/","https://oztimberfloor.com.au/vinyl-flooring-sydney/","https://oztimberfloor.com.au/vinyl/","false","301","200!","false","true","[]","[]","49","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Vinyl flooring","Replace old-owner redirect with explicit canonical 200 file rewrite; selected flat file is created from the reviewed authoritative candidate.","","{""status"":200,""hops"":1,""path"":""/vinyl-flooring-sydney"",""query"":"""",""file"":""vinyl-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/vinyl-flooring-sydney/"",""noindex"":false,""trail"":[""/vinyl/ /vinyl-flooring-sydney 301"",""/vinyl-flooring-sydney/ /vinyl-flooring-sydney.html 200!""]}","{""status"":200,""hops"":0,""path"":""/vinyl/"",""query"":"""",""file"":""vinyl.html"",""canonical"":""https://oztimberfloor.com.au/vinyl/"",""noindex"":false,""trail"":[""/vinyl/ /vinyl.html 200!""]}","[""RULE-L49""]","{""restoreExactRule"":""/vinyl/ /vinyl-flooring-sydney 301"",""anchorHash"":""954a67af12062263fe7b1cb0a1138491b70cf6eaffa1e960d679588d56b7fdc8"",""restoreOrder"":49}"
"REDIRECT-L0050-8eb2131760e6","_redirects","50","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","8eb2131760e69e967f26f613e8f46f796e79562a3eb2333a6add0db7424e03d0","/bamboo/","/bamboo/ /hardwood-timber-flooring-sydney/ 301","/bamboo/ /hardwood-timber-flooring-sydney/ 301","KEEP_UNCHANGED_WITH_REASON","","/hardwood-timber-flooring-sydney/","/hardwood-timber-flooring-sydney/","","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","false","301","301","false","false","[]","[]","50","same original anchor; added variants precede original terminal 404","{""member"":false}","UNCHANGED_NEGATIVE_CONTROL","Unchanged existing semantic destination; no new product/retirement assertion.","Outside the nine canonical-owner transitions; retain exact rule bytes/order.","","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/bamboo/ /hardwood-timber-flooring-sydney/ 301"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/bamboo/ /hardwood-timber-flooring-sydney/ 301"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","[""RULE-L50""]","{""restoreExactRule"":""/bamboo/ /hardwood-timber-flooring-sydney/ 301"",""anchorHash"":""8eb2131760e69e967f26f613e8f46f796e79562a3eb2333a6add0db7424e03d0"",""restoreOrder"":50}"
"REDIRECT-L0051-c4c9b4300ff7","_redirects","51","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","c4c9b4300ff7b8d28923ebbf433a2412ad74cb6af9b7d99f515f3ce8a875d728","/product-category/bamboo/stonewood-bamboo/","/product-category/bamboo/stonewood-bamboo/ /hardwood-timber-flooring-sydney/ 301","/product-category/bamboo/stonewood-bamboo/ /hardwood-timber-flooring-sydney/ 301","KEEP_UNCHANGED_WITH_REASON","","/hardwood-timber-flooring-sydney/","/hardwood-timber-flooring-sydney/","","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","false","301","301","false","false","[]","[]","51","same original anchor; added variants precede original terminal 404","{""member"":false}","UNCHANGED_NEGATIVE_CONTROL","Unchanged existing semantic destination; no new product/retirement assertion.","Outside the nine canonical-owner transitions; retain exact rule bytes/order.","","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/product-category/bamboo/stonewood-bamboo/ /hardwood-timber-flooring-sydney/ 301"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/product-category/bamboo/stonewood-bamboo/ /hardwood-timber-flooring-sydney/ 301"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","[""RULE-L51""]","{""restoreExactRule"":""/product-category/bamboo/stonewood-bamboo/ /hardwood-timber-flooring-sydney/ 301"",""anchorHash"":""c4c9b4300ff7b8d28923ebbf433a2412ad74cb6af9b7d99f515f3ce8a875d728"",""restoreOrder"":51}"
"REDIRECT-L0053-25a20cc49e53","_redirects","53","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","25a20cc49e534a108ed5c1088bf914c312ec670370df33a9be42d76118060929","/hybrid-timber-flooring-look-of-timber-with-extra-durability/","/hybrid-timber-flooring-look-of-timber-with-extra-durability/ /hybrid-flooring-sydney/ 301","/hybrid-timber-flooring-look-of-timber-with-extra-durability/ /hybrid/ 301","RETARGET_DIRECTLY_TO_SELECTED_OWNER","route-hybrid","/hybrid-flooring-sydney/","/hybrid/","/hybrid/","https://oztimberfloor.com.au/hybrid-flooring-sydney/","https://oztimberfloor.com.au/hybrid/","false","301","301","false","false","[]","[]","53","same original anchor; added variants precede original terminal 404","{""member"":false}","OWNER_TRANSITION","Hybrid flooring","Address-only move to the same selected category/service identity; avoids the candidate-to-owner second application redirect.","","{""status"":200,""hops"":1,""path"":""/hybrid-flooring-sydney/"",""query"":"""",""file"":""hybrid-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hybrid-flooring-sydney/"",""noindex"":false,""trail"":[""/hybrid-timber-flooring-look-of-timber-with-extra-durability/ /hybrid-flooring-sydney/ 301"",""/hybrid-flooring-sydney/ /hybrid-flooring-sydney.html 200!""]}","{""status"":200,""hops"":1,""path"":""/hybrid/"",""query"":"""",""file"":""hybrid.html"",""canonical"":""https://oztimberfloor.com.au/hybrid/"",""noindex"":false,""trail"":[""/hybrid-timber-flooring-look-of-timber-with-extra-durability/ /hybrid/ 301"",""/hybrid/ /hybrid.html 200!""]}","[""RULE-L53""]","{""restoreExactRule"":""/hybrid-timber-flooring-look-of-timber-with-extra-durability/ /hybrid-flooring-sydney/ 301"",""anchorHash"":""a0449f3409b2988b60628e4daf36065be34ef00b793db8a299a288904e5e1151"",""restoreOrder"":53}"
"REDIRECT-L0057-2a148410a8c0","_redirects","57","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","2a148410a8c0c823a849ae7de94e04cb2f76b93c9f29b158cdbbec129215670d","/stonewood/","/stonewood/ /hardwood-timber-flooring-sydney/ 301","/stonewood/ /hardwood-timber-flooring-sydney/ 301","KEEP_UNCHANGED_WITH_REASON","","/hardwood-timber-flooring-sydney/","/hardwood-timber-flooring-sydney/","","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","false","301","301","false","false","[]","[]","57","same original anchor; added variants precede original terminal 404","{""member"":false}","UNCHANGED_NEGATIVE_CONTROL","Unchanged existing semantic destination; no new product/retirement assertion.","Outside the nine canonical-owner transitions; retain exact rule bytes/order.","","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/stonewood/ /hardwood-timber-flooring-sydney/ 301"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/stonewood/ /hardwood-timber-flooring-sydney/ 301"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","[""RULE-L57""]","{""restoreExactRule"":""/stonewood/ /hardwood-timber-flooring-sydney/ 301"",""anchorHash"":""2a148410a8c0c823a849ae7de94e04cb2f76b93c9f29b158cdbbec129215670d"",""restoreOrder"":57}"
"REDIRECT-L0063-dda72704fac4","_redirects","63","d40d78e4ceecc6de30302c9a30e689504da9e4bbb4caddd1c38e3f939c27ac84","dda72704fac414a752914ae7fd5bcb4985950026b3f2ad838014466f26f1b978","/verdura/","/verdura/ /hardwood-timber-flooring-sydney/ 301","/verdura/ /hardwood-timber-flooring-sydney/ 301","KEEP_UNCHANGED_WITH_REASON","","/hardwood-timber-flooring-sydney/","/hardwood-timber-flooring-sydney/","","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/","false","301","301","false","false","[]","[]","63","same original anchor; added variants precede original terminal 404","{""member"":false}","UNCHANGED_NEGATIVE_CONTROL","Unchanged existing semantic destination; no new product/retirement assertion.","Outside the nine canonical-owner transitions; retain exact rule bytes/order.","","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/verdura/ /hardwood-timber-flooring-sydney/ 301"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","{""status"":200,""hops"":1,""path"":""/hardwood-timber-flooring-sydney/"",""query"":"""",""file"":""hardwood-timber-flooring-sydney.html"",""canonical"":""https://oztimberfloor.com.au/hardwood-timber-flooring-sydney/"",""noindex"":false,""trail"":[""/verdura/ /hardwood-timber-flooring-sydney/ 301"",""/hardwood-timber-flooring-sydney/ /hardwood-timber-flooring-sydney.html 200!""]}","[""RULE-L63""]","{""restoreExactRule"":""/verdura/ /hardwood-timber-flooring-sydney/ 301"",""anchorHash"":""dda72704fac414a752914ae7fd5bcb4985950026b3f2ad838014466f26f1b978"",""restoreOrder"":63}"
