old_url,old_path,old_type,old_topic,priority,internal_links,external_links_if_available,new_target,target_status,redirect_status,action,reason,notes
https://oztimberfloor.com.au/,/,homepage,home,P0,481,,/,exists,200 live,keep live,Root homepage remains the live canonical destination.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-brooklyn-oak/,/products/kronoswiss-aquastop-brooklyn-oak/,product,kronoswiss-aquastop-brooklyn-oak,P2,,,/products/kronswiss-aquastop-brooklyn-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-dublin/,/products/kronoswiss-aquastop-dublin/,product,kronoswiss-aquastop-dublin,P2,,,/products/kronswiss-aquastop-dublin/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-limed-oak/,/products/kronoswiss-aquastop-limed-oak/,product,kronoswiss-aquastop-limed-oak,P2,,,/products/kronswiss-aquastop-limed-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-lugano-oak/,/products/kronoswiss-aquastop-lugano-oak/,product,kronoswiss-aquastop-lugano-oak,P2,,,/products/kronswiss-aquastop-lugano-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-majestic-walnut/,/products/kronoswiss-aquastop-majestic-walnut/,product,kronoswiss-aquastop-majestic-walnut,P2,,,/products/kronswiss-aquastop-majestic-walnut/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-manhattan-oak/,/products/kronoswiss-aquastop-manhattan-oak/,product,kronoswiss-aquastop-manhattan-oak,P2,,,/products/kronswiss-aquastop-manhattan-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-montreux/,/products/kronoswiss-aquastop-montreux/,product,kronoswiss-aquastop-montreux,P2,,,/products/kronswiss-aquastop-montreux/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-natural-oak-classic/,/products/kronoswiss-aquastop-natural-oak-classic/,product,kronoswiss-aquastop-natural-oak-classic,P2,,,/products/kronswiss-aquastop-natural-oak-classic/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-natural-oak-grey/,/products/kronoswiss-aquastop-natural-oak-grey/,product,kronoswiss-aquastop-natural-oak-grey,P2,,,/products/kronswiss-aquastop-natural-oak-grey/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-platinum/,/products/kronoswiss-aquastop-platinum/,product,kronoswiss-aquastop-platinum,P2,,,/products/kronswiss-aquastop-platinum/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/kronoswiss-aquastop-strassbourg/,/products/kronoswiss-aquastop-strassbourg/,product,kronoswiss-aquastop-strassbourg,P2,,,/products/kronswiss-aquastop-strassbourg/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-big-ben-p-h/,/products/range-aqua-wood-plus-12mm-big-ben-p-h/,product,range-aqua-wood-plus-12mm-big-ben-p-h,P2,,,/products/aqua-wood-plus-12mm-big-ben-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-black-sea-p-h/,/products/range-aqua-wood-plus-12mm-black-sea-p-h/,product,range-aqua-wood-plus-12mm-black-sea-p-h,P2,,,/products/aqua-wood-plus-12mm-black-sea-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-blackbutt-p-h/,/products/range-aqua-wood-plus-12mm-blackbutt-p-h/,product,range-aqua-wood-plus-12mm-blackbutt-p-h,P2,,,/products/aqua-wood-plus-12mm-blackbutt-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-blue-mountain-p-h/,/products/range-aqua-wood-plus-12mm-blue-mountain-p-h/,product,range-aqua-wood-plus-12mm-blue-mountain-p-h,P2,,,/products/aqua-wood-plus-12mm-blue-mountain-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-bondi-p-h/,/products/range-aqua-wood-plus-12mm-bondi-p-h/,product,range-aqua-wood-plus-12mm-bondi-p-h,P2,,,/products/aqua-wood-plus-12mm-bondi-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-brushbox-p-h/,/products/range-aqua-wood-plus-12mm-brushbox-p-h/,product,range-aqua-wood-plus-12mm-brushbox-p-h,P2,,,/products/aqua-wood-plus-12mm-brushbox-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-eiffel-tower/,/products/range-aqua-wood-plus-12mm-eiffel-tower/,product,range-aqua-wood-plus-12mm-eiffel-tower,P2,,,/products/aqua-wood-plus-12mm-eiffel-tower/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-gold-coast/,/products/range-aqua-wood-plus-12mm-gold-coast/,product,range-aqua-wood-plus-12mm-gold-coast,P2,,,/products/aqua-wood-plus-12mm-gold-coast/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-great-wall-p-h/,/products/range-aqua-wood-plus-12mm-great-wall-p-h/,product,range-aqua-wood-plus-12mm-great-wall-p-h,P2,,,/products/aqua-wood-plus-12mm-great-wall-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-habour-bridge-p-h/,/products/range-aqua-wood-plus-12mm-habour-bridge-p-h/,product,range-aqua-wood-plus-12mm-habour-bridge-p-h,P2,,,/products/aqua-wood-plus-12mm-habour-bridge-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-hawaii-p-h/,/products/range-aqua-wood-plus-12mm-hawaii-p-h/,product,range-aqua-wood-plus-12mm-hawaii-p-h,P2,,,/products/aqua-wood-plus-12mm-hawaii-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-hollywood-p-h/,/products/range-aqua-wood-plus-12mm-hollywood-p-h/,product,range-aqua-wood-plus-12mm-hollywood-p-h,P2,,,/products/aqua-wood-plus-12mm-hollywood-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-jarrah/,/products/range-aqua-wood-plus-12mm-jarrah/,product,range-aqua-wood-plus-12mm-jarrah,P2,,,/products/aqua-wood-plus-12mm-jarrah/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-merlion/,/products/range-aqua-wood-plus-12mm-merlion/,product,range-aqua-wood-plus-12mm-merlion,P2,,,/products/aqua-wood-plus-12mm-merlion/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-mount-fuji/,/products/range-aqua-wood-plus-12mm-mount-fuji/,product,range-aqua-wood-plus-12mm-mount-fuji,P2,,,/products/aqua-wood-plus-12mm-mount-fuji/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-natural-oak-p-h/,/products/range-aqua-wood-plus-12mm-natural-oak-p-h/,product,range-aqua-wood-plus-12mm-natural-oak-p-h,P2,,,/products/aqua-wood-plus-12mm-natural-oak-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-opera-house-p-h/,/products/range-aqua-wood-plus-12mm-opera-house-p-h/,product,range-aqua-wood-plus-12mm-opera-house-p-h,P2,,,/products/aqua-wood-plus-12mm-opera-house-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-pisa-p-h/,/products/range-aqua-wood-plus-12mm-pisa-p-h/,product,range-aqua-wood-plus-12mm-pisa-p-h,P2,,,/products/aqua-wood-plus-12mm-pisa-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-spotted-gum-p-h/,/products/range-aqua-wood-plus-12mm-spotted-gum-p-h/,product,range-aqua-wood-plus-12mm-spotted-gum-p-h,P2,,,/products/aqua-wood-plus-12mm-spotted-gum-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-tas-oak/,/products/range-aqua-wood-plus-12mm-tas-oak/,product,range-aqua-wood-plus-12mm-tas-oak,P2,,,/products/aqua-wood-plus-12mm-tas-oak/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-victoria-p-h/,/products/range-aqua-wood-plus-12mm-victoria-p-h/,product,range-aqua-wood-plus-12mm-victoria-p-h,P2,,,/products/aqua-wood-plus-12mm-victoria-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-vienna-p-h/,/products/range-aqua-wood-plus-12mm-vienna-p-h/,product,range-aqua-wood-plus-12mm-vienna-p-h,P2,,,/products/aqua-wood-plus-12mm-vienna-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-wall-street-p-h/,/products/range-aqua-wood-plus-12mm-wall-street-p-h/,product,range-aqua-wood-plus-12mm-wall-street-p-h,P2,,,/products/aqua-wood-plus-12mm-wall-street-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-aqua-wood-plus-12mm-walnut-p-h/,/products/range-aqua-wood-plus-12mm-walnut-p-h/,product,range-aqua-wood-plus-12mm-walnut-p-h,P2,,,/products/aqua-wood-plus-12mm-walnut-p-and-h/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-botanica-alaska/,/products/range-botanica-alaska/,product,range-botanica-alaska,P2,,,/products/botanica-alaska/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-botanica-arizona/,/products/range-botanica-arizona/,product,range-botanica-arizona,P2,,,/products/botanica-arizona/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-botanica-austin/,/products/range-botanica-austin/,product,range-botanica-austin,P2,,,/products/botanica-austin/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-botanica-california/,/products/range-botanica-california/,product,range-botanica-california,P2,,,/products/botanica-california/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-botanica-houston/,/products/range-botanica-houston/,product,range-botanica-houston,P2,,,/products/botanica-houston/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-botanica-oakland/,/products/range-botanica-oakland/,product,range-botanica-oakland,P2,,,/products/botanica-oakland/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-botanica-orlando/,/products/range-botanica-orlando/,product,range-botanica-orlando,P2,,,/products/botanica-orlando/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-botanica-seattle/,/products/range-botanica-seattle/,product,range-botanica-seattle,P2,,,/products/botanica-seattle/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-7mm-barcelona-1520x230x7mm/,/products/range-luxury-hybrid-7mm-barcelona-1520x230x7mm/,product,range-luxury-hybrid-7mm-barcelona-1520x230x7mm,P2,,,/products/luxury-hybrid-7mm-barcelona-1520x230x7mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-7mm-blackbutt-1520x230x7mm/,/products/range-luxury-hybrid-7mm-blackbutt-1520x230x7mm/,product,range-luxury-hybrid-7mm-blackbutt-1520x230x7mm,P2,,,/products/luxury-hybrid-7mm-blackbutt-1520x230x7mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-7mm-ossa-1520x230x7mm/,/products/range-luxury-hybrid-7mm-ossa-1520x230x7mm/,product,range-luxury-hybrid-7mm-ossa-1520x230x7mm,P2,,,/products/luxury-hybrid-7mm-ossa-1520x230x7mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-7mm-paris-1520x230x7mm/,/products/range-luxury-hybrid-7mm-paris-1520x230x7mm/,product,range-luxury-hybrid-7mm-paris-1520x230x7mm,P2,,,/products/luxury-hybrid-7mm-paris-1520x230x7mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-7mm-siena-1520x230x7mm/,/products/range-luxury-hybrid-7mm-siena-1520x230x7mm/,product,range-luxury-hybrid-7mm-siena-1520x230x7mm,P2,,,/products/luxury-hybrid-7mm-siena-1520x230x7mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-7mm-spotted-gum-1520x230x7mm/,/products/range-luxury-hybrid-7mm-spotted-gum-1520x230x7mm/,product,range-luxury-hybrid-7mm-spotted-gum-1520x230x7mm,P2,,,/products/luxury-hybrid-7mm-spotted-gum-1520x230x7mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-arcadia-1540x230x8mm/,/products/range-luxury-hybrid-8mm-arcadia-1540x230x8mm/,product,range-luxury-hybrid-8mm-arcadia-1540x230x8mm,P2,,,/products/luxury-hybrid-8mm-arcadia-1540x230x8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-blackbutt-8mm/,/products/range-luxury-hybrid-8mm-blackbutt-8mm/,product,range-luxury-hybrid-8mm-blackbutt-8mm,P2,,,/products/luxury-hybrid-8mm-blackbutt-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-cedar-ridge-8mm/,/products/range-luxury-hybrid-8mm-cedar-ridge-8mm/,product,range-luxury-hybrid-8mm-cedar-ridge-8mm,P2,,,/products/luxury-hybrid-8mm-cedar-ridge-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-conwy-8mm/,/products/range-luxury-hybrid-8mm-conwy-8mm/,product,range-luxury-hybrid-8mm-conwy-8mm,P2,,,/products/luxury-hybrid-8mm-conwy-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-edenwood-8mm/,/products/range-luxury-hybrid-8mm-edenwood-8mm/,product,range-luxury-hybrid-8mm-edenwood-8mm,P2,,,/products/luxury-hybrid-8mm-edenwood-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-forest-haven-8mm/,/products/range-luxury-hybrid-8mm-forest-haven-8mm/,product,range-luxury-hybrid-8mm-forest-haven-8mm,P2,,,/products/luxury-hybrid-8mm-forest-haven-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-glamis-8mm/,/products/range-luxury-hybrid-8mm-glamis-8mm/,product,range-luxury-hybrid-8mm-glamis-8mm,P2,,,/products/luxury-hybrid-8mm-glamis-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-lunar-glow-8mm/,/products/range-luxury-hybrid-8mm-lunar-glow-8mm/,product,range-luxury-hybrid-8mm-lunar-glow-8mm,P2,,,/products/luxury-hybrid-8mm-lunar-glow-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-misty-mountain-1540x230x8mm/,/products/range-luxury-hybrid-8mm-misty-mountain-1540x230x8mm/,product,range-luxury-hybrid-8mm-misty-mountain-1540x230x8mm,P2,,,/products/luxury-hybrid-8mm-misty-mountain-1540x230x8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-ocean-breeze-8mm/,/products/range-luxury-hybrid-8mm-ocean-breeze-8mm/,product,range-luxury-hybrid-8mm-ocean-breeze-8mm,P2,,,/products/luxury-hybrid-8mm-ocean-breeze-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-silk-road-8mm/,/products/range-luxury-hybrid-8mm-silk-road-8mm/,product,range-luxury-hybrid-8mm-silk-road-8mm,P2,,,/products/luxury-hybrid-8mm-silk-road-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-8mm-spotted-gum-8mm/,/products/range-luxury-hybrid-8mm-spotted-gum-8mm/,product,range-luxury-hybrid-8mm-spotted-gum-8mm,P2,,,/products/luxury-hybrid-8mm-spotted-gum-8mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-9mm-alcazar-1800x230x9mm/,/products/range-luxury-hybrid-9mm-alcazar-1800x230x9mm/,product,range-luxury-hybrid-9mm-alcazar-1800x230x9mm,P2,,,/products/luxury-hybrid-9mm-alcazar-1800x230x9mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-9mm-blackbutt-1800x230x9mm/,/products/range-luxury-hybrid-9mm-blackbutt-1800x230x9mm/,product,range-luxury-hybrid-9mm-blackbutt-1800x230x9mm,P2,,,/products/luxury-hybrid-9mm-blackbutt-1800x230x9mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-9mm-conwy-1800x230x9mm/,/products/range-luxury-hybrid-9mm-conwy-1800x230x9mm/,product,range-luxury-hybrid-9mm-conwy-1800x230x9mm,P2,,,/products/luxury-hybrid-9mm-conwy-1800x230x9mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-9mm-glamis-1800x230x9mm/,/products/range-luxury-hybrid-9mm-glamis-1800x230x9mm/,product,range-luxury-hybrid-9mm-glamis-1800x230x9mm,P2,,,/products/luxury-hybrid-9mm-glamis-1800x230x9mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-9mm-mesa-1800x230x9mm/,/products/range-luxury-hybrid-9mm-mesa-1800x230x9mm/,product,range-luxury-hybrid-9mm-mesa-1800x230x9mm,P2,,,/products/luxury-hybrid-9mm-mesa-1800x230x9mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-9mm-sonoma-1800x230x9mm/,/products/range-luxury-hybrid-9mm-sonoma-1800x230x9mm/,product,range-luxury-hybrid-9mm-sonoma-1800x230x9mm,P2,,,/products/luxury-hybrid-9mm-sonoma-1800x230x9mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-9mm-spotted-gum-1800x230x9mm/,/products/range-luxury-hybrid-9mm-spotted-gum-1800x230x9mm/,product,range-luxury-hybrid-9mm-spotted-gum-1800x230x9mm,P2,,,/products/luxury-hybrid-9mm-spotted-gum-1800x230x9mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-9mm-vino-1800x230x9mm/,/products/range-luxury-hybrid-9mm-vino-1800x230x9mm/,product,range-luxury-hybrid-9mm-vino-1800x230x9mm,P2,,,/products/luxury-hybrid-9mm-vino-1800x230x9mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-plus-10mm-l102-robusta-1815x196x10mm/,/products/range-luxury-hybrid-plus-10mm-l102-robusta-1815x196x10mm/,product,range-luxury-hybrid-plus-10mm-l102-robusta-1815x196x10mm,P2,,,/products/luxury-hybrid-plus-10mm-l102-robusta-1815x196x10mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-plus-10mm-l103-costal-blackbutt-10mm/,/products/range-luxury-hybrid-plus-10mm-l103-costal-blackbutt-10mm/,product,range-luxury-hybrid-plus-10mm-l103-costal-blackbutt-10mm,P2,,,/products/luxury-hybrid-plus-10mm-l103-costal-blackbutt-10mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-plus-10mm-l112-kaldi-1815x196x10mm/,/products/range-luxury-hybrid-plus-10mm-l112-kaldi-1815x196x10mm/,product,range-luxury-hybrid-plus-10mm-l112-kaldi-1815x196x10mm,P2,,,/products/luxury-hybrid-plus-10mm-l112-kaldi-1815x196x10mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-plus-10mm-l122-misto-1815x196x10mm/,/products/range-luxury-hybrid-plus-10mm-l122-misto-1815x196x10mm/,product,range-luxury-hybrid-plus-10mm-l122-misto-1815x196x10mm,P2,,,/products/luxury-hybrid-plus-10mm-l122-misto-1815x196x10mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
https://oztimberfloor.com.au/products/range-luxury-hybrid-plus-10mm-l203-nsw-spotted-gum-10mm/,/products/range-luxury-hybrid-plus-10mm-l203-nsw-spotted-gum-10mm/,product,range-luxury-hybrid-plus-10mm-l203-nsw-spotted-gum-10mm,P2,,,/products/luxury-hybrid-plus-10mm-l203-nsw-spotted-gum-10mm/,existing destination,301 implemented,301 redirect,Mapped to the closest live product page to preserve colour/product intent.,Search Console exports not present in repo; link metrics pending.
